id,dataset_id,decimallongitude,decimallatitude,species,minimumdepthinmeters,maximumdepthinmeters,shoredistance,bathymetry,sst,sss,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
a702a42d-8233-4004-a085-dc72ef9fde45,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2009:M8:027083,,,,Carlos Muñoz | Johanna Carolina Vega Sequeda,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2009-11-23,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
197597bb-1592-4bed-8986-8b6e8ac9fe2e,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2009:M9:027092,,,,Fernando Zapata | Johanna Carolina Vega Sequeda,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2009-11-23,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
e13bc282-3a0a-4316-a5de-6534611b204f,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S1:027103,,,,Maria Del Mar Palacios | Raul Navas Camacho,,,3,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
f2b51079-6a2f-4654-ae26-dfdc8ea50c22,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S2:027112,,,,Maria Del Mar Palacios | Raul Navas Camacho,,,3,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
1847cef9-e8f5-4a91-89be-3c971410e0a9,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S3:027118,,,,Maria Del Mar Palacios | Raul Navas Camacho,,,4,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
e36a4ba5-f5ed-4867-bd2f-53eaad92069b,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S4:027126,,,,Maria Del Mar Palacios | Raul Navas Camacho,,,6,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
ac1f7d82-f71c-48d2-92ee-d5428dd984ae,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S5:027134,,,,Carlos Muñoz | Raul Navas Camacho,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
9cd07d09-a6fe-4fef-b5af-91c49de60c4c,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S6:027141,,,,Carlos Muñoz | Raul Navas Camacho,,,6,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
36d07ffb-f5a6-4752-b847-c0095dea82e7,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S8:027150,,,,Fernando Zapata | Raul Navas Camacho,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
c5ecddbc-b346-46f7-a90a-f4681555294a,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2009:S10:027161,,,,Fernando Zapata | Raul Navas Camacho,,,5,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2009-11-23,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/23/2009,,,,2009,11,23,11/23/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
9cb1909e-4eff-4185-a7a1-5fe81b75f72f,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2009:S1:027169,,,,Maria Del Mar Palacios | Johanna Carolina Vega Sequeda,,,3,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2009-11-26,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/26/2009,,,,2009,11,26,11/26/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
4d227ee6-b656-4ede-affa-c9bb8fd07000,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2009:S2:027176,,,,Maria Del Mar Palacios | Johanna Carolina Vega Sequeda,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2009-11-26,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/26/2009,,,,2009,11,26,11/26/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
36b088b9-fec1-4df1-963c-1ee2ce67b5e1,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2009:S7:027210,,,,Carlos Muñoz | Johanna Carolina Vega Sequeda,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2009-11-26,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/26/2009,,,,2009,11,26,11/26/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
f2307fdd-3989-487b-9c71-e21de42bfc12,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2009:S9:027226,,,,Fernando Zapata | Johanna Carolina Vega Sequeda,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2009-11-26,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,11/26/2009,,,,2009,11,26,11/26/2009,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
fd3a6ef2-5371-48e0-8163-00c57886ef09,95dcd908-a6b9-4422-a441-42caa46724f5,-81.6041388,4.0041666,Arothron meleagris,10,21,-43,-24,27.13,32.86,INVEMAR:SIMAC:CenPec:MAL-1:2010:M2:029587,,,,Johanna Carolina Vega Sequeda | Raul Navas Camacho,,,3,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:MAL-1:2010-12-13,INVEMAR:SIMAC:CenPec:MAL,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,12/13/2010,,,,2010,12,13,12/13/2010,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Niveles profundidad intermedio y profundo. Estación proyecto SIMAC. Monitoreo de temperatura en el nivel profundo.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Malpelo,Colombia,CO,Valle del Cauca,Buenaventura,,"Santuario de Fauna y Flora Malpelo, El Arrecife Estación MAL 1",El Arrecife,,,,,,,,,"""4° 0' 14.9"""" N 81° 36' 14.8"""" W""","""4° 0' 14.9"""" N""","""81° 36' 14.8"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
12ef8353-d5fc-45a2-9ce3-83d16e1be94e,95dcd908-a6b9-4422-a441-42caa46724f5,-81.6041388,4.0041666,Arothron meleagris,10,21,-43,-24,27.13,32.86,INVEMAR:SIMAC:CenPec:MAL-1:2010:M3:029596,,,,Johanna Carolina Vega Sequeda | Raul Navas Camacho,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:MAL-1:2010-12-13,INVEMAR:SIMAC:CenPec:MAL,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,12/13/2010,,,,2010,12,13,12/13/2010,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Niveles profundidad intermedio y profundo. Estación proyecto SIMAC. Monitoreo de temperatura en el nivel profundo.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Malpelo,Colombia,CO,Valle del Cauca,Buenaventura,,"Santuario de Fauna y Flora Malpelo, El Arrecife Estación MAL 1",El Arrecife,,,,,,,,,"""4° 0' 14.9"""" N 81° 36' 14.8"""" W""","""4° 0' 14.9"""" N""","""81° 36' 14.8"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
e9983470-6aaa-451a-90c5-e5e1cb3c3183,95dcd908-a6b9-4422-a441-42caa46724f5,-81.6041388,4.0041666,Arothron meleagris,10,21,-43,-24,27.13,32.86,INVEMAR:SIMAC:CenPec:MAL-1:2010:M5:029617,,,,Johanna Carolina Vega Sequeda | Raul Navas Camacho,,,4,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:MAL-1:2010-12-13,INVEMAR:SIMAC:CenPec:MAL,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,12/13/2010,,,,2010,12,13,12/13/2010,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Niveles profundidad intermedio y profundo. Estación proyecto SIMAC. Monitoreo de temperatura en el nivel profundo.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Malpelo,Colombia,CO,Valle del Cauca,Buenaventura,,"Santuario de Fauna y Flora Malpelo, El Arrecife Estación MAL 1",El Arrecife,,,,,,,,,"""4° 0' 14.9"""" N 81° 36' 14.8"""" W""","""4° 0' 14.9"""" N""","""81° 36' 14.8"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
2998904e-0fb9-43ee-aebc-cd3d3225cef2,95dcd908-a6b9-4422-a441-42caa46724f5,-81.6041388,4.0041666,Arothron meleagris,10,21,-43,-24,27.13,32.86,INVEMAR:SIMAC:CenPec:MAL-1:2010:M6:029629,,,,Johanna Carolina Vega Sequeda | Raul Navas Camacho,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:MAL-1:2010-12-13,INVEMAR:SIMAC:CenPec:MAL,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,12/13/2010,,,,2010,12,13,12/13/2010,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Niveles profundidad intermedio y profundo. Estación proyecto SIMAC. Monitoreo de temperatura en el nivel profundo.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Malpelo,Colombia,CO,Valle del Cauca,Buenaventura,,"Santuario de Fauna y Flora Malpelo, El Arrecife Estación MAL 1",El Arrecife,,,,,,,,,"""4° 0' 14.9"""" N 81° 36' 14.8"""" W""","""4° 0' 14.9"""" N""","""81° 36' 14.8"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
